atm_id,transaction_date,daily_transactions,avg_withdrawal_amount,daily_cash_dispensed,cash_balance_eod,was_replenished
ATM026,2024-10-12,155,69.77,10831.24,36508.27,False
ATM026,2024-10-13,115,68.77,7920.67,28587.61,False
ATM026,2024-10-14,122,69.47,8441.69,71558.31,True
ATM026,2024-10-15,98,70.51,6908.26,64650.05,False
ATM026,2024-10-16,104,69.0,7207.56,57442.49,False
ATM026,2024-10-17,117,70.93,8317.16,49125.33,False
ATM026,2024-10-18,137,69.77,9544.95,39580.38,False
ATM026,2024-10-19,162,69.54,11295.98,28284.4,False
ATM026,2024-10-20,121,71.33,8629.93,71370.07,True
ATM026,2024-10-21,103,70.71,7317.27,64052.8,False
ATM026,2024-10-22,104,65.48,6815.8,57237.0,False
ATM026,2024-10-23,103,71.03,7303.26,49933.74,False
ATM026,2024-10-24,101,70.59,7114.24,42819.5,False
ATM026,2024-10-25,151,72.46,10929.54,31889.96,False
ATM026,2024-10-26,168,70.68,11848.7,68151.3,True
ATM026,2024-10-27,128,69.36,8898.3,59253.0,False
ATM026,2024-10-28,106,68.7,7263.86,51989.14,False
ATM026,2024-10-29,110,66.62,7322.63,44666.51,False
ATM026,2024-10-30,105,70.04,7323.15,37343.36,False
ATM026,2024-10-31,119,68.36,8154.82,29188.54,False
ATM026,2024-11-01,177,70.13,12402.85,67597.15,True
ATM026,2024-11-02,205,67.8,13906.88,53690.27,False
ATM026,2024-11-03,155,66.12,10274.19,43416.08,False
ATM026,2024-11-04,119,66.72,7947.34,35468.74,False
ATM026,2024-11-05,120,70.84,8471.77,26996.97,False
ATM026,2024-11-06,115,73.09,8425.86,18571.11,False
ATM026,2024-11-07,123,71.28,8797.18,71202.82,True
ATM026,2024-11-08,177,69.82,12382.07,58820.76,False
ATM026,2024-11-09,199,74.37,14782.97,44037.79,False
ATM026,2024-11-10,133,71.75,9534.32,34503.47,False
ATM026,2024-11-11,120,70.7,8515.8,25987.67,False
ATM026,2024-11-12,117,69.3,8134.11,17853.56,False
ATM026,2024-11-13,87,73.22,6349.87,73650.13,True
ATM026,2024-11-14,123,69.49,8566.98,65083.15,False
ATM026,2024-11-15,178,68.35,12136.38,52946.77,False
ATM026,2024-11-16,196,69.91,13719.64,39227.13,False
ATM026,2024-11-17,133,70.31,9345.94,29881.19,False
ATM026,2024-11-18,115,71.95,8308.44,21572.74,False
ATM026,2024-11-19,107,68.31,7278.59,72721.41,True
ATM026,2024-11-20,125,68.66,8586.18,64135.23,False
ATM026,2024-11-21,123,68.76,8442.75,55692.48,False
ATM026,2024-11-22,175,69.8,12238.16,43454.32,False
ATM026,2024-11-23,196,67.84,13294.03,30160.29,False
ATM026,2024-11-24,143,72.79,10373.15,19787.14,False
ATM026,2024-11-25,109,66.74,7285.28,72714.72,True
ATM026,2024-11-26,117,73.3,8575.97,64138.76,False
ATM026,2024-11-27,98,71.71,7031.08,57107.68,False
ATM026,2024-11-28,148,68.19,10086.5,47021.17,False
ATM026,2024-11-29,198,69.63,13766.04,33255.13,False
ATM026,2024-11-30,201,68.49,13791.28,19463.86,False
ATM026,2024-12-01,147,71.75,10539.94,69460.06,True
ATM026,2024-12-02,129,73.03,9396.29,60063.76,False
ATM026,2024-12-03,104,76.53,7989.46,52074.3,False
ATM026,2024-12-04,126,71.14,8970.47,43103.83,False
ATM026,2024-12-05,126,66.79,8387.53,34716.3,False
ATM026,2024-12-06,164,68.04,11139.26,23577.04,False
ATM026,2024-12-07,209,71.02,14856.28,65143.72,True
ATM026,2024-12-08,135,69.71,9413.68,55730.04,False
ATM026,2024-12-09,114,71.68,8178.78,47551.25,False
ATM026,2024-12-10,106,70.73,7517.61,40033.65,False
ATM026,2024-12-11,122,68.22,8334.38,31699.27,False
ATM026,2024-12-12,145,69.38,10051.35,21647.92,False
ATM026,2024-12-13,160,71.79,11497.56,68502.44,True
ATM026,2024-12-14,191,70.86,13542.41,54960.02,False
ATM026,2024-12-15,126,71.71,9044.64,45915.38,False
ATM026,2024-12-16,144,67.35,9695.44,36219.94,False
ATM026,2024-12-17,120,68.35,8195.28,28024.66,False
ATM026,2024-12-18,136,72.6,9851.81,18172.85,False
ATM026,2024-12-19,136,67.42,9173.27,70826.73,True
ATM026,2024-12-20,161,71.57,11502.95,59323.77,False
ATM026,2024-12-21,182,67.2,12263.62,47060.15,False
ATM026,2024-12-22,140,70.28,9832.75,37227.41,False
ATM026,2024-12-23,124,69.08,8552.19,28675.21,False
ATM026,2024-12-24,125,68.19,8526.46,20148.75,False
ATM026,2024-12-25,121,70.45,8527.09,71472.91,True
ATM026,2024-12-26,129,72.48,9380.12,62092.8,False
ATM026,2024-12-27,174,68.61,11938.33,50154.46,False
ATM026,2024-12-28,182,65.76,11987.02,38167.44,False
ATM026,2024-12-29,139,69.77,9706.37,28461.08,False
ATM026,2024-12-30,113,68.17,7718.04,20743.04,False
ATM026,2024-12-31,124,71.84,8894.25,71105.75,True
ATM027,2024-01-01,130,68.68,8923.73,71076.27,False
ATM027,2024-01-02,114,69.29,7868.47,63207.81,False
ATM027,2024-01-03,127,72.48,9174.59,54033.22,False
ATM027,2024-01-04,125,70.97,8897.53,45135.69,False
ATM027,2024-01-05,189,67.88,12831.29,32304.4,False
ATM027,2024-01-06,204,67.35,13762.19,66237.81,True
ATM027,2024-01-07,152,73.26,11103.07,55134.74,False
ATM027,2024-01-08,123,68.64,8427.95,46706.79,False
ATM027,2024-01-09,124,72.55,8964.69,37742.1,False
ATM027,2024-01-10,113,69.69,7862.32,29879.78,False
ATM027,2024-01-11,136,68.38,9329.01,20550.77,False
ATM027,2024-01-12,192,68.53,13188.62,7362.14,False
ATM027,2024-01-13,194,69.79,13529.89,66470.11,True
ATM027,2024-01-14,140,65.68,9221.83,57248.27,False
ATM027,2024-01-15,135,68.45,9249.53,47998.74,False
ATM027,2024-01-16,130,74.14,9668.88,38329.87,False
ATM027,2024-01-17,110,74.91,8204.13,30125.74,False
ATM027,2024-01-18,146,68.64,10003.0,20122.74,False
ATM027,2024-01-19,150,71.45,10714.6,9408.14,False
ATM027,2024-01-20,199,70.91,14082.19,65917.81,True
ATM027,2024-01-21,149,67.6,10072.31,55845.51,False
ATM027,2024-01-22,118,71.48,8418.25,47427.26,False
ATM027,2024-01-23,117,69.24,8122.72,39304.54,False
ATM027,2024-01-24,109,70.19,7642.57,31661.97,False
ATM027,2024-01-25,120,71.93,8666.11,22995.86,False
ATM027,2024-01-26,176,69.38,12194.06,10801.8,False
ATM027,2024-01-27,236,69.36,16349.52,63650.48,True
ATM027,2024-01-28,139,71.23,9924.12,53726.36,False
ATM027,2024-01-29,105,72.63,7654.74,46071.62,False
ATM027,2024-01-30,126,71.1,8926.71,37144.91,False
ATM027,2024-01-31,97,69.46,6710.64,30434.27,False
ATM027,2024-02-01,99,72.36,7140.86,23293.42,False
ATM027,2024-02-02,163,70.81,11515.5,11777.92,False
ATM027,2024-02-03,147,73.14,10763.71,69236.29,True
ATM027,2024-02-04,113,73.79,8373.97,60862.32,False
ATM027,2024-02-05,104,71.06,7363.6,53498.71,False
ATM027,2024-02-06,92,72.95,6718.93,46779.78,False
ATM027,2024-02-07,101,73.03,7391.72,39388.07,False
ATM027,2024-02-08,113,69.9,7903.94,31484.13,False
ATM027,2024-02-09,153,73.03,11152.61,20331.52,False
ATM027,2024-02-10,179,70.29,12573.23,67426.77,True
ATM027,2024-02-11,104,71.7,7489.34,59937.43,False
ATM027,2024-02-12,93,70.07,6535.59,53401.84,False
ATM027,2024-02-13,103,67.02,6882.94,46518.89,False
ATM027,2024-02-14,98,74.52,7270.64,39248.25,False
ATM027,2024-02-15,162,71.61,11608.77,68391.23,True
ATM027,2024-02-16,267,71.81,19175.3,49215.93,False
ATM027,2024-02-17,241,70.5,17012.86,32203.07,False
ATM027,2024-02-18,184,73.01,13408.0,18795.07,False
ATM027,2024-02-19,186,64.18,11961.18,68038.82,True
ATM027,2024-02-20,142,69.85,9933.63,58105.19,False
ATM027,2024-02-21,161,62.23,10028.29,48076.91,False
ATM027,2024-02-22,161,69.99,11277.96,36798.95,False
ATM027,2024-02-23,231,67.91,15673.24,64326.76,True
ATM027,2024-02-24,252,70.72,17850.14,46476.63,False
ATM027,2024-02-25,172,72.88,12545.92,33930.71,False
ATM027,2024-02-26,162,68.17,11031.14,22899.57,False
ATM027,2024-02-27,140,69.55,9748.79,70251.21,True
ATM027,2024-02-28,170,68.27,11639.67,58611.54,False
ATM027,2024-02-29,176,70.2,12371.0,46240.54,False
ATM027,2024-03-01,264,70.82,18694.9,27545.64,False
ATM027,2024-03-02,237,71.55,16949.41,63050.59,True
ATM027,2024-03-03,198,69.17,13682.24,49368.36,False
ATM027,2024-03-04,142,71.13,10126.98,39241.38,False
ATM027,2024-03-05,159,66.82,10594.2,28647.18,False
ATM027,2024-03-06,160,68.66,10960.48,69039.52,True
ATM027,2024-03-07,154,69.26,10671.23,58368.29,False
ATM027,2024-03-08,245,72.54,17788.09,40580.2,False
ATM027,2024-03-09,270,70.57,19017.91,21562.29,False
ATM027,2024-03-10,193,70.21,13516.39,66483.61,True
ATM027,2024-03-11,149,68.1,10168.85,56314.77,False
ATM027,2024-03-12,139,72.94,10108.31,46206.46,False
ATM027,2024-03-13,171,67.73,11609.78,34596.67,False
ATM027,2024-03-14,172,69.15,11910.03,68089.97,True
ATM027,2024-03-15,234,68.87,16084.68,52005.29,False
ATM027,2024-03-16,185,69.96,12920.26,67079.74,True
ATM027,2024-03-17,123,70.47,8659.16,58420.58,False
ATM027,2024-03-18,96,70.23,6726.32,51694.26,False
ATM027,2024-03-19,102,73.09,7474.61,44219.65,False
ATM027,2024-03-20,98,66.81,6536.63,37683.01,False
ATM027,2024-03-21,108,72.33,7840.34,29842.67,False
ATM027,2024-03-22,154,71.43,10970.24,18872.43,False
ATM027,2024-03-23,155,68.8,10645.96,69354.04,True
ATM027,2024-03-24,105,69.7,7313.77,62040.27,False
ATM027,2024-03-25,85,72.8,6211.96,55828.3,False
ATM027,2024-03-26,110,70.3,7736.8,48091.51,False
ATM027,2024-03-27,90,70.79,6371.85,41719.66,False
ATM027,2024-03-28,125,71.0,8891.29,32828.37,False
ATM027,2024-03-29,168,68.98,11622.74,21205.63,False
ATM027,2024-03-30,158,69.85,11016.71,68983.29,True
ATM027,2024-03-31,100,74.75,7453.0,61530.28,False
ATM027,2024-04-01,122,71.82,8758.89,52771.39,False
ATM027,2024-04-02,121,66.76,8062.04,44709.35,False
ATM027,2024-04-03,139,67.64,9392.37,35316.98,False
ATM027,2024-04-04,135,70.93,9599.14,25717.84,False
ATM027,2024-04-05,189,68.35,12903.68,12814.16,False
ATM027,2024-04-06,204,68.0,13904.96,66095.04,True
ATM027,2024-04-07,152,71.2,10831.41,55263.63,False
ATM027,2024-04-08,126,68.81,8660.7,46602.93,False
ATM027,2024-04-09,143,67.27,9650.25,36952.67,False
ATM027,2024-04-10,109,69.83,7629.09,29323.59,False
ATM027,2024-04-11,127,72.3,9199.89,20123.7,False
ATM027,2024-04-12,192,70.06,13430.98,6692.72,False
ATM027,2024-04-13,205,71.01,14552.22,65447.78,True
ATM027,2024-04-14,168,70.53,11858.64,53589.14,False
ATM027,2024-04-15,117,70.42,8269.87,45319.27,False
ATM027,2024-04-16,99,69.93,6932.11,38387.16,False
ATM027,2024-04-17,129,71.26,9176.08,29211.08,False
ATM027,2024-04-18,134,71.36,9565.41,19645.67,False
ATM027,2024-04-19,190,72.99,13867.72,5777.95,False
ATM027,2024-04-20,209,69.34,14498.45,65501.55,True
ATM027,2024-04-21,121,72.05,8704.69,56796.86,False
ATM027,2024-04-22,128,70.32,8992.2,47804.66,False
ATM027,2024-04-23,110,72.03,7935.2,39869.46,False
ATM027,2024-04-24,119,69.93,8348.52,31520.94,False
ATM027,2024-04-25,132,70.94,9330.94,22190.0,False
ATM027,2024-04-26,166,71.18,11845.3,10344.7,False
ATM027,2024-04-27,195,68.56,13359.9,66640.1,True
ATM027,2024-04-28,160,67.91,10889.24,55750.86,False
ATM027,2024-04-29,131,70.21,9227.01,46523.86,False
ATM027,2024-04-30,102,72.87,7419.36,39104.5,False
ATM027,2024-05-01,102,70.83,7239.03,31865.47,False
ATM027,2024-05-02,115,73.15,8376.58,23488.88,False
ATM027,2024-05-03,152,71.3,10849.14,12639.74,False
ATM027,2024-05-04,173,69.28,12017.71,67982.29,True
ATM027,2024-05-05,108,70.45,7634.26,60348.03,False
ATM027,2024-05-06,112,71.22,7960.55,52387.48,False
ATM027,2024-05-07,89,72.3,6439.37,45948.11,False
ATM027,2024-05-08,106,65.61,6931.71,39016.4,False
ATM027,2024-05-09,123,68.01,8382.84,30633.57,False
ATM027,2024-05-10,167,72.41,12117.68,18515.89,False
ATM027,2024-05-11,162,70.96,11524.24,68475.76,True
ATM027,2024-05-12,140,72.1,10106.32,58369.44,False
ATM027,2024-05-13,97,76.07,7349.6,51019.84,False
ATM027,2024-05-14,98,71.22,6996.3,44023.55,False
ATM027,2024-05-15,100,66.48,6634.18,37389.37,False
ATM027,2024-05-16,109,70.08,7650.62,29738.75,False
ATM027,2024-05-17,163,67.02,10946.97,18791.78,False
ATM027,2024-05-18,180,68.26,12263.72,67736.28,True
ATM027,2024-05-19,124,71.96,8900.42,58835.86,False
ATM027,2024-05-20,103,67.98,7030.7,51805.16,False
ATM027,2024-05-21,108,71.83,7730.75,44074.41,False
ATM027,2024-05-22,98,73.08,7159.27,36915.14,False
ATM027,2024-05-23,114,68.7,7851.95,29063.2,False
ATM027,2024-05-24,143,69.77,9973.14,19090.06,False
ATM027,2024-05-25,169,72.92,12359.42,67640.58,True
ATM027,2024-05-26,118,72.55,8543.17,59097.41,False
ATM027,2024-05-27,104,68.36,7120.47,51976.94,False
ATM027,2024-05-28,92,68.94,6332.58,45644.36,False
ATM027,2024-05-29,87,74.22,6481.57,39162.78,False
ATM027,2024-05-30,115,69.8,8050.1,31112.69,False
ATM027,2024-05-31,179,67.27,12067.96,19044.72,False
ATM027,2024-06-01,156,74.2,11597.6,68402.4,True
ATM027,2024-06-02,112,75.14,8443.56,59958.84,False
ATM027,2024-06-03,105,72.74,7636.69,52322.15,False
ATM027,2024-06-04,109,70.0,7618.6,44703.55,False
ATM027,2024-06-05,98,69.76,6845.52,37858.03,False
ATM027,2024-06-06,104,69.86,7285.22,30572.8,False
ATM027,2024-06-07,145,73.55,10694.25,19878.56,False
ATM027,2024-06-08,163,74.96,12206.0,67794.0,True
ATM027,2024-06-09,109,67.44,7332.51,60461.49,False
ATM027,2024-06-10,96,73.13,7050.5,53410.99,False
ATM027,2024-06-11,103,66.92,6885.93,46525.06,False
ATM027,2024-06-12,103,67.49,6963.0,39562.06,False
ATM027,2024-06-13,95,74.2,7080.75,32481.31,False
ATM027,2024-06-14,148,70.36,10437.46,22043.85,False
ATM027,2024-06-15,167,69.47,11633.53,68366.47,True
ATM027,2024-06-16,116,69.35,8041.7,60324.77,False
ATM027,2024-06-17,101,72.98,7400.73,52924.04,False
ATM027,2024-06-18,110,67.44,7414.75,45509.3,False
ATM027,2024-06-19,107,71.0,7591.03,37918.27,False
ATM027,2024-06-20,106,70.38,7472.3,30445.97,False
ATM027,2024-06-21,159,70.1,11134.79,19311.18,False
ATM027,2024-06-22,178,68.19,12109.8,67890.2,True
ATM027,2024-06-23,149,65.95,9805.91,58084.29,False
ATM027,2024-06-24,106,70.77,7526.44,50557.85,False
ATM027,2024-06-25,106,68.51,7258.38,43299.48,False
ATM027,2024-06-26,110,69.77,7687.64,35611.84,False
ATM027,2024-06-27,106,67.7,7184.3,28427.54,False
ATM027,2024-06-28,162,66.65,10791.34,17636.2,False
ATM027,2024-06-29,184,72.2,13282.32,66717.68,True
ATM027,2024-06-30,132,73.61,9692.63,57025.05,False
ATM027,2024-07-01,103,68.17,7052.19,49972.86,False
ATM027,2024-07-02,83,69.15,5752.91,44219.95,False
ATM027,2024-07-03,117,68.26,8015.4,36204.54,False
ATM027,2024-07-04,112,68.84,7692.45,28512.1,False
ATM027,2024-07-05,151,72.7,10982.07,17530.03,False
ATM027,2024-07-06,157,67.17,10513.43,69486.57,True
ATM027,2024-07-07,132,71.54,9464.52,60022.05,False
ATM027,2024-07-08,96,73.58,7098.02,52924.03,False
ATM027,2024-07-09,88,71.96,6306.61,46617.42,False
ATM027,2024-07-10,99,71.27,7049.75,39567.67,False
ATM027,2024-07-11,95,69.45,6605.04,32962.63,False
ATM027,2024-07-12,161,69.87,11263.75,21698.88,False
ATM027,2024-07-13,176,72.57,12784.96,67215.04,True
ATM027,2024-07-14,111,71.73,7975.6,59239.44,False
ATM027,2024-07-15,96,70.11,6742.87,52496.57,False
ATM027,2024-07-16,106,68.25,7265.08,45231.49,False
ATM027,2024-07-17,109,68.94,7484.65,37746.84,False
ATM027,2024-07-18,105,71.48,7495.36,30251.48,False
ATM027,2024-07-19,148,68.14,10089.51,20161.97,False
ATM027,2024-07-20,179,70.23,12594.74,67405.26,True
ATM027,2024-07-21,107,71.8,7703.68,59701.58,False
ATM027,2024-07-22,105,67.05,7025.24,52676.33,False
ATM027,2024-07-23,81,71.9,5821.97,46854.37,False
ATM027,2024-07-24,99,67.39,6669.7,40184.67,False
ATM027,2024-07-25,114,71.69,8163.65,32021.02,False
ATM027,2024-07-26,141,71.92,10124.08,21896.93,False
ATM027,2024-07-27,186,72.83,13520.96,66479.04,True
ATM027,2024-07-28,131,70.66,9270.72,57208.33,False
ATM027,2024-07-29,100,69.88,7007.02,50201.31,False
ATM027,2024-07-30,106,67.36,7156.36,43044.95,False
ATM027,2024-07-31,100,67.0,6712.11,36332.84,False
ATM027,2024-08-01,113,70.17,7935.9,28396.95,False
ATM027,2024-08-02,142,71.72,10219.78,18177.17,False
ATM027,2024-08-03,159,68.55,10883.81,69116.19,True
ATM027,2024-08-04,125,71.95,9008.09,60108.1,False
ATM027,2024-08-05,97,70.49,6836.47,53271.63,False
ATM027,2024-08-06,94,69.59,6570.79,46700.84,False
ATM027,2024-08-07,101,71.18,7155.19,39545.65,False
ATM027,2024-08-08,113,70.57,7981.79,31563.86,False
ATM027,2024-08-09,140,70.82,9919.67,21644.2,False
ATM027,2024-08-10,170,71.45,12169.99,67830.01,True
ATM027,2024-08-11,113,71.92,8110.18,59719.83,False
ATM027,2024-08-12,95,69.1,6591.4,53128.43,False
ATM027,2024-08-13,101,67.35,6806.4,46322.03,False
ATM027,2024-08-14,99,70.47,6940.82,39381.21,False
ATM027,2024-08-15,99,69.17,6869.76,32511.45,False
ATM027,2024-08-16,127,74.29,9465.24,23046.21,False
ATM027,2024-08-17,169,70.26,11884.95,68115.05,True
ATM027,2024-08-18,122,71.27,8668.81,59446.24,False
ATM027,2024-08-19,116,66.72,7740.32,51705.92,False
ATM027,2024-08-20,105,72.62,7605.43,44100.49,False
ATM027,2024-08-21,101,69.75,7050.69,37049.8,False
ATM027,2024-08-22,93,67.39,6282.32,30767.48,False
ATM027,2024-08-23,153,72.52,11093.22,19674.26,False
ATM027,2024-08-24,176,69.84,12322.38,67677.62,True
ATM027,2024-08-25,135,72.11,9760.05,57917.57,False
ATM027,2024-08-26,94,74.58,7031.53,50886.04,False
ATM027,2024-08-27,96,66.91,6426.43,44459.62,False
ATM027,2024-08-28,101,68.41,6877.75,37581.86,False
ATM027,2024-08-29,106,71.68,7609.43,29972.43,False
ATM027,2024-08-30,152,69.98,10672.13,19300.3,False
ATM027,2024-08-31,180,65.14,11757.78,68242.22,True
ATM027,2024-09-01,111,69.19,7670.78,60571.44,False
ATM027,2024-09-02,98,69.51,6813.92,53757.52,False
ATM027,2024-09-03,110,69.84,7655.61,46101.91,False
ATM027,2024-09-04,94,68.33,6457.34,39644.57,False
ATM027,2024-09-05,120,73.22,8799.31,30845.25,False
ATM027,2024-09-06,167,66.72,11153.19,19692.06,False
ATM027,2024-09-07,169,70.81,11963.67,68036.33,True
ATM027,2024-09-08,124,68.8,8544.39,59491.94,False
ATM027,2024-09-09,103,68.66,7046.9,52445.04,False
ATM027,2024-09-10,88,72.87,6404.46,46040.58,False
ATM027,2024-09-11,109,69.4,7534.79,38505.79,False
ATM027,2024-09-12,113,70.82,8001.15,30504.63,False
ATM027,2024-09-13,175,71.83,12604.02,17900.61,False
ATM027,2024-09-14,177,70.08,12414.09,67585.91,True
ATM027,2024-09-15,113,72.9,8273.66,59312.25,False
ATM027,2024-09-16,111,68.26,7565.75,51746.5,False
ATM027,2024-09-17,100,71.76,7162.94,44583.56,False
ATM027,2024-09-18,90,68.06,6116.94,38466.62,False
ATM027,2024-09-19,121,65.96,8007.08,30459.54,False
ATM027,2024-09-20,136,69.43,9453.5,21006.04,False
ATM027,2024-09-21,170,71.13,12119.39,67880.61,True
ATM027,2024-09-22,136,70.17,9528.19,58352.42,False
ATM027,2024-09-23,105,67.25,7041.96,51310.47,False
ATM027,2024-09-24,94,71.49,6754.62,44555.85,False
ATM027,2024-09-25,106,70.56,7466.75,37089.1,False
ATM027,2024-09-26,112,72.68,8111.08,28978.02,False
ATM027,2024-09-27,148,72.87,10754.06,18223.96,False
ATM027,2024-09-28,159,69.85,11128.76,68871.24,True
ATM027,2024-09-29,115,71.66,8246.82,60624.41,False
ATM027,2024-09-30,97,69.32,6732.58,53891.83,False
ATM027,2024-10-01,86,71.25,6091.98,47799.86,False
ATM027,2024-10-02,107,71.91,7729.5,40070.35,False
ATM027,2024-10-03,115,71.76,8263.24,31807.11,False
ATM027,2024-10-04,158,71.29,11234.54,20572.57,False
ATM027,2024-10-05,179,68.62,12279.39,67720.61,True
ATM027,2024-10-06,120,70.15,8410.43,59310.18,False
ATM027,2024-10-07,106,66.71,7060.2,52249.98,False
ATM027,2024-10-08,90,70.48,6364.27,45885.71,False
ATM027,2024-10-09,108,70.02,7547.18,38338.53,False
ATM027,2024-10-10,139,68.07,9473.24,28865.29,False
ATM027,2024-10-11,152,72.71,11035.97,17829.32,False
ATM027,2024-10-12,177,71.38,12616.38,67383.62,True
ATM027,2024-10-13,131,70.12,9192.65,58190.97,False
ATM027,2024-10-14,112,72.69,8120.36,50070.62,False
ATM027,2024-10-15,92,70.68,6537.1,43533.51,False
ATM027,2024-10-16,87,73.2,6356.38,37177.14,False
ATM027,2024-10-17,109,72.83,7929.81,29247.32,False
ATM027,2024-10-18,161,66.1,10615.97,18631.36,False
ATM027,2024-10-19,200,70.28,14083.64,65916.36,True
ATM027,2024-10-20,110,72.41,7952.39,57963.97,False
ATM027,2024-10-21,120,69.57,8335.16,49628.82,False
ATM027,2024-10-22,98,70.5,6890.91,42737.91,False
ATM027,2024-10-23,96,68.55,6553.51,36184.39,False
ATM027,2024-10-24,127,69.72,8843.37,27341.02,False
ATM027,2024-10-25,146,69.05,10088.39,17252.63,False
ATM027,2024-10-26,192,65.85,12622.69,67377.31,True
ATM027,2024-10-27,116,75.17,8682.52,58694.79,False
ATM027,2024-10-28,117,71.2,8332.36,50362.43,False
ATM027,2024-10-29,105,72.74,7608.77,42753.66,False
ATM027,2024-10-30,98,71.94,7021.38,35732.28,False
ATM027,2024-10-31,131,67.35,8847.49,26884.79,False
ATM027,2024-11-01,186,70.76,13143.07,13741.72,False
ATM027,2024-11-02,199,70.03,13917.32,66082.68,True
ATM027,2024-11-03,145,70.66,10228.91,55853.77,False
ATM027,2024-11-04,130,71.0,9223.82,46629.94,False
ATM027,2024-11-05,119,68.24,8086.64,38543.31,False
ATM027,2024-11-06,115,70.55,8086.64,30456.67,False
ATM027,2024-11-07,122,71.99,8767.25,21689.42,False
ATM027,2024-11-08,180,72.4,13008.88,8680.54,False
ATM027,2024-11-09,194,68.25,13212.92,66787.08,True
ATM027,2024-11-10,155,70.27,10897.41,55889.67,False
ATM027,2024-11-11,118,71.47,8409.07,47480.6,False
ATM027,2024-11-12,127,67.36,8575.99,38904.61,False
ATM027,2024-11-13,133,69.14,9209.26,29695.36,False
ATM027,2024-11-14,154,67.2,10375.52,19319.84,False
ATM027,2024-11-15,185,69.61,12906.7,6413.14,False
ATM027,2024-11-16,169,71.38,12032.92,67967.08,True
ATM027,2024-11-17,127,69.39,8796.25,59170.83,False
ATM027,2024-11-18,134,68.89,9214.57,49956.26,False
ATM027,2024-11-19,107,71.68,7686.02,42270.24,False
ATM027,2024-11-20,119,69.15,8213.82,34056.42,False
ATM027,2024-11-21,149,67.55,10071.37,23985.05,False
ATM027,2024-11-22,170,71.82,12223.45,11761.6,False
ATM027,2024-11-23,172,73.73,12675.57,67324.43,True
ATM027,2024-11-24,138,71.84,9912.75,57411.68,False
ATM027,2024-11-25,130,69.68,9066.23,48345.45,False
ATM027,2024-11-26,113,69.91,7917.96,40427.49,False
ATM027,2024-11-27,129,67.93,8786.11,31641.38,False
ATM027,2024-11-28,116,73.12,8467.37,23174.01,False
ATM027,2024-11-29,169,70.74,11990.19,11183.82,False
ATM027,2024-11-30,196,69.67,13622.99,66377.01,True
ATM027,2024-12-01,159,69.82,11124.26,55252.75,False
ATM027,2024-12-02,120,69.43,8318.72,46934.03,False
ATM027,2024-12-03,115,68.59,7904.42,39029.61,False
ATM027,2024-12-04,110,73.49,8071.37,30958.24,False
ATM027,2024-12-05,140,69.28,9681.84,21276.4,False
ATM027,2024-12-06,203,66.67,13521.01,7755.4,False
ATM027,2024-12-07,209,72.72,15213.91,64786.09,True
ATM027,2024-12-08,163,72.12,11769.89,53016.2,False
ATM027,2024-12-09,121,72.71,8794.21,44222.0,False
